subject,condition,trial,targetx,targety,targetang,rotationval,cursorendpointy,cursorendpointx,conditionnumber,pathlength,movementduration,cursorobstaclexy,maxdev_cm,maxdev_angle,maxdev_x,max_y_peakvel,AUC,RMSExy,angmaxvel,block3,block5,block10,rotgroup
ab0529,train_CCW,40,-6,10.41818182,120,-1,11.64610652,-0.022408989,3,12.04670847,1144,1.168913607,1.356248428,-47.28758634,6.229241553,1.168913607,10.71059042,0.824296102,15.93844727,13,8,4,2
ab0529,train_CCW,41,6,10.41818182,60,-1,11.98466471,0.383344162,3,15.20417607,1287.890844,3.848974561,3.887431786,-80.488903,4.775010391,3.56732184,35.72674444,2.418521401,25.70244368,13,8,4,2
ab0529,train_CCW,42,-3.109090909,11.61818182,105,-1,12.08587537,-0.075625317,3,12.71683496,1155.315357,1.128351368,1.235036471,-62.42065944,5.66983434,1.128351368,10.76978045,0.820435014,15.45635926,14,8,4,2
ab0529,train_CCW,43,0,12,90,-1,12.65253961,-0.209587801,3,13.88413276,999.4689844,1.549463214,1.789899433,-75.03632975,6.800251313,1.780883506,16.59606427,1.146781884,13.83293705,14,8,4,2
ab0529,train_CCW,44,3.109090909,11.61818182,75,-1,12.37621413,0.329962056,3,13.9837023,885.3814806,2.716053977,2.813233997,-76.42915641,5.22394899,2.583773834,23.81465166,1.797794835,19.76832839,14,8,4,2
ab0529,train_CCW,45,3.109090909,11.61818182,75,-1,12.01452057,0.247109146,3,13.81886144,1095.74441,2.678939208,2.827669318,-78.51465376,5.74082236,2.805833667,24.37521309,1.754574729,28.99149296,15,9,4,2
ab0529,train_CCW,46,0,12,90,-1,12.23086683,0.376971333,3,12.7473044,1145.559644,1.280284559,1.287764533,-73.49199678,4.421251708,1.232754359,11.89825929,0.897898497,11.98507938,15,9,4,2
ab0529,train_CCW,47,-6,10.41818182,120,-1,12.02185871,0.061443387,3,12.4310773,1400,0.424962023,0.764295669,-54.80394291,8.915596426,0.424962023,5.683807604,0.436378151,6.059746983,15,9,4,2
ab0529,train_CCW,48,-3.109090909,11.61818182,105,-1,12.07845694,-0.075581491,3,12.82473659,1331.233105,1.416827991,1.840689065,-61.7041466,7.96113435,1.416827991,15.9440036,1.209472926,19.37897682,16,9,4,2
ab0529,train_CCW,49,6,10.41818182,60,-1,11.90985151,0.107898444,3,14.4590982,1255.928782,3.02239801,3.022405083,-82.03454099,3.929140684,2.853153737,27.18169643,1.890832389,26.77017107,16,9,4,2
ab0529,train_CCW,50,6,10.41818182,60,-1,12.05047325,0.09916243,3,15.3454122,1524,3.73563941,3.779169963,-82.06515917,4.881147099,3.764272313,32.56693057,2.173503458,34.74808473,16,10,5,2
ab0529,train_CCW,51,-3.109090909,11.61818182,105,-1,11.83374276,0.221194142,3,12.42270562,900,1.017874259,1.223051544,-65.95990102,7.932757169,1.15150628,10.8615465,0.86186772,10.931165,17,10,5,2
ab0529,train_CCW,52,3.109090909,11.61818182,75,-1,12.01383553,0.384553718,3,13.34215508,920,2.406492179,2.686882853,-82.85706052,6.663616752,2.59399699,23.1936772,1.736299207,27.30938304,17,10,5,2
ab0529,train_CCW,53,0,12,90,-1,11.83875466,0.386079981,3,12.85111964,1366.59008,2.194310312,2.303097565,-68.13703568,5.830336896,2.301473732,19.70110419,1.531313166,22.26198282,17,10,5,2
ab0529,train_CCW,54,-6,10.41818182,120,-1,11.82773805,0.041070556,3,13.03846222,1026.762932,1.291913775,1.519711902,-50.246028,9.039819811,1.317102629,14.1396723,1.036829373,16.41545648,18,10,5,2
ab0529,train_CCW,55,6,10.41818182,60,-1,12.12880685,0.114736939,3,15.52256251,1509.890735,3.918058079,4.187006934,-84.01310841,5.819957011,3.587647285,36.69733082,2.44406526,48.7947672,18,11,5,2
ab0529,train_CCW,56,0,12,90,-1,12.49235052,0.28664202,3,13.33057754,1099.967499,1.715704496,2.125202182,-73.53291047,7.282173485,1.901525428,17.69312439,1.35464723,20.79841412,18,11,5,2
ab0529,train_CCW,57,3.109090909,11.61818182,75,-1,12.59368679,0.44760908,3,14.47061554,944,3.020464958,3.140848125,-74.66896463,5.442664349,2.79617912,28.84160103,2.044712422,19.22637362,19,11,5,2
ab0529,train_CCW,58,-6,10.41818182,120,-1,11.83097739,0.059703451,3,11.76917078,1348.628055,0.798571054,0.816436608,-50.11480168,4.911385959,0.809394466,5.886639662,0.430035927,10.2907281,19,11,5,2
ab0529,train_CCW,59,-3.109090909,11.61818182,105,-1,11.81983024,0.364704526,3,12.21959058,904,1.158055397,1.219875091,-62.7640724,5.79589285,1.219875091,11.43254266,0.873563212,11.8856963,19,11,5,2
ab0529,train_CCW,60,3.109090909,11.61818182,75,-1,12.35385677,0.344036035,3,14.6766003,1692.422717,2.948906046,3.234767493,-76.17160561,5.928755713,3.060396427,28.51579029,1.903988141,33.93453479,20,12,6,2
ab0529,train_CCW,61,6,10.41818182,60,-1,12.20653797,0.461818486,3,14.66916068,1340,3.463093344,3.609411528,-85.85135523,5.380728051,3.535063686,31.57693941,2.218064597,37.81086989,20,12,6,2
ab0529,train_CCW,62,-3.109090909,11.61818182,105,-1,12.07212839,-0.137118155,3,12.95241581,1381.497015,1.45461889,1.45461889,-55.45784227,4.151793867,1.444271768,12.33679921,0.88358966,21.15831889,20,12,6,2
ab0529,train_CCW,63,0,12,90,-1,12.01630788,0.238575389,3,13.17457382,1336.968425,1.849328325,1.983897408,-72.29975834,6.323204306,1.979933579,17.78343976,1.210422878,18.02565857,21,12,6,2
ab0529,train_CCW,64,-6,10.41818182,120,-1,11.92754879,0.180119399,3,12.23631571,1430.772823,0.399232634,0.654696372,-55.89898304,9.579207459,0.405784768,4.752289208,0.403050336,6.106123207,21,12,6,2
ab0529,train_CCW,65,6,10.41818182,60,-1,12.22621732,-0.16691331,3,14.5936914,1104,3.201877628,3.31514131,-88.94323329,5.539169496,3.296774091,29.08155072,2.035537911,28.91889331,21,13,6,2
ab0529,train_CCW,66,-6,10.41818182,120,-1,11.8362653,0.314277536,3,12.23082157,1428.132464,0.71079611,0.822487794,-55.10046155,10.05626021,0.738427052,7.347802922,0.613267269,9.310162999,22,13,6,2
ab0529,train_CCW,67,3.109090909,11.61818182,75,-1,12.16092856,0.42606498,3,13.90318896,940,2.805626118,3.11025447,-79.61705067,6.627459698,2.738273224,27.32653931,2.017899931,35.06037765,22,13,6,2
ab0529,train_CCW,68,0,12,90,-1,12.02161568,-0.195988015,3,13.14731151,1276.319318,1.8490919,1.989271791,-70.52104632,5.711004694,1.669296949,16.07804949,1.285256612,28.21432805,22,13,6,2
ab0529,train_CCW,69,-3.109090909,11.61818182,105,-1,11.5033339,0.246246461,3,12.22414792,1323.788898,1.132951141,1.377515709,-63.18083536,6.811731034,1.347523577,10.64772808,0.890727691,13.10616876,23,13,6,2
ab0529,train_CCW,70,3.109090909,11.61818182,75,-1,12.05647786,0.491625118,3,13.65085992,1177.142072,2.785600875,2.80645473,-74.46223909,4.836682375,2.801710373,24.75822206,1.872556998,29.15098053,23,14,7,2
ab0529,train_CCW,71,-3.109090909,11.61818182,105,-1,11.93141741,0.143596755,3,12.88746727,1080,1.53715153,1.895492423,-59.93819458,7.149611552,1.674019232,15.71364919,1.210984073,18.91079196,23,14,7,2
ab0529,train_CCW,72,6,10.41818182,60,-1,11.97521585,0.381919592,3,14.99695669,1077.007217,3.81665558,3.873327743,-82.22365281,5.051504954,3.417823742,35.13629373,2.526578737,23.89409081,24,14,7,2
ab0529,train_CCW,73,0,12,90,-1,11.82247905,0.578759222,3,12.55735461,1066.526602,1.758405481,1.832152114,-70.12296792,5.152024121,1.785768483,15.57716169,1.220513877,16.49772164,24,14,7,2
ab0529,train_CCW,74,-6,10.41818182,120,-1,12.01414495,-0.082745434,3,13.17158035,1157.072504,1.298670335,1.624735624,-47.7845496,7.642993658,1.370514719,13.98059368,1.024024869,16.75001662,24,14,7,2
ab0529,train_CCW,75,-3.109090909,11.61818182,105,-1,11.82156638,0.5190599,3,11.96953954,999.3479395,0.940637107,1.453051416,-64.74469814,8.182536726,1.452825956,11.41775323,0.966631528,10.29624258,25,15,7,2
ab0529,train_CCW,76,0,12,90,-1,11.93024423,0.271459033,3,12.4091901,1080,1.510441431,1.629543278,-73.36631531,5.557549655,1.612353237,13.84170923,1.071457285,17.60063596,25,15,7,2
ab0529,train_CCW,77,6,10.41818182,60,-1,12.22298033,0.571664269,3,14.84905889,1121.991166,3.683559842,3.701856909,-80.63223937,4.575509254,2.945763098,32.69481068,2.412783567,20.22904252,25,15,7,2
ab0529,train_CCW,78,-6,10.41818182,120,-1,11.75310643,0.174042484,3,12.05250225,1510.455127,0.90902465,0.923481081,-48.2811383,4.662747703,0.864948594,7.097192042,0.567982846,8.853087496,26,15,7,2
ab0529,train_CCW,79,3.109090909,11.61818182,75,-1,11.88826826,0.585820068,3,13.00335787,1011.088553,2.501871168,2.564296471,-77.09771375,4.895645805,2.417033173,21.98063238,1.690765385,19.96944901,26,15,7,2
ab0529,train_CCW,80,-3.109090909,11.61818182,105,-1,11.86136601,-0.118837961,3,11.94984162,1060,0.539263513,0.55283346,-65.90211945,3.693607629,0.552677968,4.415413444,0.340383294,9.075081425,26,16,8,2
ab0529,train_CCW,81,6,10.41818182,60,-1,12.03553373,0.550027262,3,13.78238861,1100,2.92583981,2.983434319,-88.64624585,4.949809495,2.714283929,26.40553781,1.901501704,19.98955127,27,16,8,2
ab0529,train_CCW,82,0,12,90,-1,12.17950225,0.11984921,3,12.70349256,1046.093141,1.423131088,1.425134778,-71.47906455,4.355981389,1.337033462,11.71976825,0.878091532,12.31820807,27,16,8,2
ab0529,train_CCW,83,-6,10.41818182,120,-1,11.99609228,-0.179443073,3,12.30498721,1221.362472,0.557139478,0.657098264,-53.65987842,6.322117944,0.515977815,4.592491552,0.390734883,8.119473526,27,16,8,2
ab0529,train_CCW,84,3.109090909,11.61818182,75,-1,12.07986402,0.322225282,3,13.81332531,1342.184653,2.761953166,2.817522424,-74.5793286,4.855670061,2.579421559,24.12588422,1.825168231,20.3423443,28,16,8,2
ab0529,train_CCW,85,-6,10.41818182,120,-1,11.82699077,-0.070277467,3,12.22683832,998.9410194,0.894685143,0.924922346,-49.36059795,5.102486164,0.916720869,6.611355171,0.507436014,11.03661253,28,17,8,2
ab0529,train_CCW,86,6,10.41818182,60,-1,12.12218229,-0.026045436,3,14.51853917,1633.410955,3.198151993,3.217765161,-86.73134518,4.964123191,3.197537476,28.74019474,2.058822253,30.16816789,28,17,8,2
ab0529,train_CCW,87,-3.109090909,11.61818182,105,-1,11.85669281,0.141145178,3,12.21087429,1458.158389,0.678810713,1.045801939,-67.92671502,8.727909159,0.594557253,8.149598513,0.691630501,10.79371272,29,17,8,2
ab0529,train_CCW,88,0,12,90,-1,12.23467622,0.159946589,3,13.14551766,1560.995096,1.876543783,2.006274433,-70.04763499,5.66480714,1.727707192,18.10280462,1.398727065,30.98507086,29,17,8,2
ab0529,train_CCW,89,3.109090909,11.61818182,75,-1,11.92586044,0.555063048,3,12.88443448,921.4859007,2.171510194,2.190824507,-80.72711985,4.943863416,1.875190728,18.82855474,1.447147354,14.25444798,29,17,8,2
ab0529,train_CCW,90,-6,10.41818182,120,-1,11.89607946,0.139741683,3,11.93901989,1261.752052,0.362238443,0.438833315,-57.08694809,9.339462234,0.362238443,3.812192965,0.321395534,5.072305177,30,18,9,2
ab0529,train_CCW,91,0,12,90,-1,11.94688802,0.152738168,3,12.84557369,1280.380336,1.902179336,2.066311921,-71.02069801,6.125271593,2.020064682,17.10509946,1.353205976,22.36791617,30,18,9,2
ab0529,train_CCW,92,3.109090909,11.61818182,75,-1,11.82626562,0.511275782,3,13.2570068,958.7271245,2.55458295,2.620723159,-77.46154516,5.082681587,2.559457034,23.88003897,1.787328029,21.61370305,30,18,9,2
ab0529,train_CCW,93,6,10.41818182,60,-1,12.11664626,0.126421785,3,15.67841449,1863.387241,3.984170943,4.0823209,-80.08959306,4.929574187,3.753566619,36.40548961,2.392601541,27.54841014,31,18,9,2
ab0529,train_CCW,94,-3.109090909,11.61818182,105,-1,11.94052292,0.217721855,3,12.15010447,1542.420985,0.859466609,0.867471731,-63.90664633,4.671426192,0.864578703,7.830390623,0.596750363,11.0319572,31,18,9,2
ab0529,train_CCW,95,3.109090909,11.61818182,75,-1,12.13857001,0.479031845,3,13.72694392,1020,2.782121335,2.879884114,-76.42777161,5.337391977,2.862848021,25.50690591,1.896789686,30.1777039,31,19,9,2
ab0529,train_CCW,96,-6,10.41818182,120,-1,11.61059003,0.113356052,3,11.77667009,841.9874446,0.680382478,0.710476189,-52.69412715,5.852160192,0.650763716,4.768594223,0.380484909,9.819111004,32,19,9,2
ab0529,train_CCW,97,-3.109090909,11.61818182,105,-1,12.42495792,0.17611708,3,12.71839452,659.9420087,0.909230439,1.179047332,-66.63881049,8.367714901,1.016001568,10.52797035,0.839211133,10.88958911,32,19,9,2
ab0529,train_CCW,98,6,10.41818182,60,-1,12.23908888,0.177660875,3,14.86065231,1370.805486,3.277352512,3.284839206,-83.54008058,4.497718351,3.147753465,29.56480202,2.019525338,26.99733404,32,19,9,2
ab0529,train_CCW,99,0,12,90,-1,11.58522085,0.097137399,3,12.37815609,862.0634468,1.499671553,1.49998742,-70.24176597,4.293330586,1.47607775,10.89671032,0.863252669,16.43848466,33,19,9,2
ab0529,train_CCW,100,-3.109090909,11.61818182,105,-1,11.61990228,0.187592126,3,12.42226992,764,1.242057065,1.512662085,-62.96887588,7.310440051,1.293546988,12.87027794,1.01201647,16.07274377,33,20,10,2
ab0529,train_CCW,101,3.109090909,11.61818182,75,-1,11.97332657,0.202086149,3,13.32815745,1380.994301,2.253761634,2.262720122,-78.29886312,4.558039278,1.936941796,19.70508424,1.451163329,14.87379229,33,20,10,2
ab0529,train_CCW,102,6,10.41818182,60,-1,12.20556831,0.480561964,3,14.87424356,1124,3.234046555,3.309665713,-86.69198185,5.073474949,3.162712338,31.29757918,2.047286354,24.31666074,34,20,10,2
ab0529,train_CCW,103,0,12,90,-1,12.19263114,0.002029552,3,13.03111288,1138.766647,1.531463595,1.583071091,-72.72066398,5.241916052,1.54715828,14.00398843,1.049535379,13.45678933,34,20,10,2
ab0529,train_CCW,104,-6,10.41818182,120,-1,11.98550516,-0.052051447,3,12.49132354,1179.131864,1.134761681,1.148546877,-47.99800046,5.553530348,1.122048513,9.45378204,0.670530931,16.66323908,34,20,10,2
ab0529,train_CCW,105,6,10.41818182,60,-1,12.49590222,0.269767835,3,14.31096443,1104,3.160867525,3.217702222,-85.5649666,4.76460222,3.207795043,27.27997597,2.056315925,32.00583148,35,21,10,2
ab0529,train_CCW,106,-6,10.41818182,120,-1,11.64238465,0.01043175,3,11.75787117,1281.813366,0.542044585,0.669782835,-53.06777587,5.902298208,0.669782835,4.368378061,0.372041682,6.474133265,35,21,10,2
ab0529,train_CCW,107,0,12,90,-1,11.89666348,-0.017193199,3,13.13839757,1168.689307,2.062268663,2.210656175,-69.00824418,5.840788887,2.17231664,18.18540589,1.389569415,24.36740208,35,21,10,2
ab0529,train_CCW,108,-3.109090909,11.61818182,105,-1,12.14083579,0.220025242,3,12.49234472,594.2918457,0.962139257,1.240007877,-66.82119455,8.84366797,1.086900057,10.9782327,0.850363282,10.8239453,36,21,10,2
ab0529,train_CCW,109,3.109090909,11.61818182,75,-1,11.95295221,0.139583497,3,12.72337922,1213.884961,2.159148446,2.282266618,-81.60312954,5.331615688,1.968724491,17.84942913,1.450861551,14.180511,36,21,10,2
ab0529,train_CCW,110,6,10.41818182,60,-1,12.1029175,0.451011276,3,14.68222761,1300,3.273050054,3.425963519,-87.67974786,5.49657791,3.063788011,30.39297917,2.120822264,41.94459493,36,22,11,2
ab0529,train_CCW,111,0,12,90,-1,12.5887635,0.113132039,3,13.1472485,2024,1.479381596,1.706637561,-75.06000566,6.53258617,1.698443556,15.17480302,1.130184161,15.55987328,37,22,11,2
ab0529,train_CCW,112,-6,10.41818182,120,-1,11.82852297,0.157061737,3,11.81518214,1241.414717,0.490387184,0.810004299,-54.09191439,8.121951691,0.613242587,5.683615884,0.494410422,6.869789795,37,22,11,2
ab0529,train_CCW,113,-3.109090909,11.61818182,105,-1,11.95299389,-0.113505504,3,11.81517248,1148.857592,0.731611697,0.731611697,-64.42402056,4.12762757,0.725218379,5.666310978,0.467426714,9.060333768,37,22,11,2
ab0529,train_CCW,114,3.109090909,11.61818182,75,-1,12.27595775,0.107450247,3,13.76742728,1660.20026,2.584511298,2.704400899,-77.58412935,5.300461373,2.701500122,23.50273509,1.617409647,27.90721137,38,22,11,2
ab0529,train_CCW,115,-6,10.41818182,120,-1,11.87871588,-0.158274014,3,11.85258377,1339.361251,0.657598563,0.706391079,-51.81708211,5.108376841,0.706391079,5.369952446,0.419201979,7.872985392,38,23,11,2
ab0529,train_CCW,116,0,12,90,-1,11.98702448,-0.255981429,3,12.73571662,884,1.630903386,1.849967984,-73.13714466,6.241525105,1.750950937,14.64161603,1.147895622,19.77574439,38,23,11,2
ab0529,train_CCW,117,3.109090909,11.61818182,75,-1,12.10336179,0.243683173,3,13.45034596,1630.388792,2.449220297,2.570659209,-80.50734699,5.708659831,2.216372544,22.03115035,1.551544302,35.06771044,39,23,11,2
ab0529,train_CCW,118,-3.109090909,11.61818182,105,-1,12.2674813,-0.037663565,3,12.28380236,1225.373428,0.453045605,0.461664119,-68.80404312,4.645021439,0.457029368,3.323915282,0.272276909,6.174580996,39,23,11,2
ab0529,train_CCW,119,6,10.41818182,60,-1,12.04492472,0.34826109,3,14.95866134,1044,3.586580099,3.625936281,-83.25391313,4.907766458,3.280836137,32.68978452,2.356939938,24.32729099,39,23,11,2
ab0529,train_CCW,120,0,12,90,-1,12.19202533,0.207917107,3,12.75960431,1410.553035,1.511196316,1.585115604,-72.77211522,5.233141524,1.349640334,13.09776952,1.009127648,9.945648598,40,24,12,2
ab0529,train_CCW,121,-3.109090909,11.61818182,105,-1,12.01710983,0.431737926,3,12.00983021,1180.45306,0.696732561,0.721773571,-70.82966578,10.34785758,0.668369108,7.108201857,0.590782016,10.23829835,40,24,12,2
ab0529,train_CCW,122,-6,10.41818182,120,-1,11.79972857,0.085710938,3,11.75136929,1187.872134,0.321652018,0.592814136,-55.88924872,8.754271841,0.30207454,4.214199866,0.373934901,5.162149915,40,24,12,2
ab0529,train_CCW,123,3.109090909,11.61818182,75,-1,12.31647453,0.47421966,3,13.22192974,1440.673943,2.422561549,2.516939853,-77.73736845,4.931107927,2.514708677,21.17736455,1.618538887,24.69293523,41,24,12,2
ab0529,train_CCW,124,6,10.41818182,60,-1,12.43401949,0.228795174,3,15.42701769,1838.237438,3.622062184,3.783961564,-84.53082492,5.371627381,3.739989955,33.24901083,2.255203108,37.9619129,41,24,12,2
ab0529,train_CCW,125,3.109090909,11.61818182,75,-1,12.36725412,0.138471903,3,14.80542058,1535.788473,3.103062749,3.266550613,-75.24043619,5.782325244,3.071420072,29.69115792,2.03209137,21.99523174,41,25,12,2
ab0529,train_CCW,126,0,12,90,-1,11.9827324,0.173061839,3,12.32451099,1454.326215,1.34194874,1.47051737,-75.85649623,5.955857567,1.366153001,11.32440314,0.910947427,18.09432792,42,25,12,2
ab0529,train_CCW,127,6,10.41818182,60,-1,12.2408086,0.447015796,3,14.80979785,1532.692128,3.727527948,3.734083882,-79.94571333,4.493873516,3.155993363,30.27102751,2.272766499,24.387162,42,25,12,2
ab0529,train_CCW,128,-3.109090909,11.61818182,105,-1,11.89009785,0.059920423,3,12.06509575,1757.556399,0.981737311,1.004844845,-62.86649442,4.826298756,0.989011287,9.538376223,0.723885676,9.737202096,42,25,12,2
ab0529,train_CCW,129,-6,10.41818182,120,-1,11.82686246,-0.052202655,3,11.82459362,778.8378094,0.458871884,0.60206919,-54.69597421,6.84606003,0.517929258,3.956135086,0.327671843,6.386727023,43,25,12,2
ab0529,train_CCW,130,0,12,90,-1,11.96541655,0.215610529,3,12.36950441,1146.633003,1.651387731,1.732470924,-72.49930465,5.573937911,1.727225328,14.39552194,1.146305043,16.5059242,43,26,13,2
ab0529,train_CCW,131,-6,10.41818182,120,-1,11.65420962,-0.124139481,3,11.83537404,1115.354659,0.594295918,0.709450746,-53.7293497,6.928563914,0.637365006,5.485884891,0.432587716,7.517511101,43,26,13,2
ab0529,train_CCW,132,6,10.41818182,60,-1,12.69829634,0.223189492,3,15.54091043,968.8815749,3.635605774,3.737854598,-83.60430171,5.107302173,3.488862333,34.72539729,2.333068503,26.15397881,44,26,13,2
ab0529,train_CCW,133,3.109090909,11.61818182,75,-1,11.76916753,0.156812738,3,14.20625508,1363.776054,3.309917995,3.322349375,-68.09623625,4.48562906,2.895770133,27.61408058,2.008764885,22.97731022,44,26,13,2
ab0529,train_CCW,134,-3.109090909,11.61818182,105,-1,11.84862305,0.264935364,3,12.48233841,1240.284006,0.951289534,1.093165971,-65.51041105,6.849192945,0.991026795,9.48536473,0.74588438,12.50744826,44,26,13,2
ab0529,train_CCW,135,3.109090909,11.61818182,75,-1,12.21408203,-0.049027368,3,13.79552047,1260,2.777395878,2.875393704,-75.2830473,5.11138691,2.461707247,23.88046135,1.78966986,17.38971001,45,27,13,2
ab0529,train_CCW,136,-3.109090909,11.61818182,105,-1,11.7512722,0.213033377,3,11.96702835,980,0.972502948,1.052753712,-64.44181255,5.853391461,1.016435059,8.134510283,0.656774173,12.13311258,45,27,13,2
ab0529,train_CCW,137,0,12,90,-1,12.30105101,0.064779967,3,12.69159427,1362.601359,1.466457498,1.676893788,-75.41280047,6.556964079,1.676893788,13.95426714,1.028902432,14.34548455,45,27,13,2
ab0529,train_CCW,138,6,10.41818182,60,-1,12.07810214,0.3321179,3,13.84538935,1758.263303,2.979158168,3.127842357,-89.13085507,5.295151463,3.098450127,25.95263558,1.990916302,33.15639795,46,27,13,2
ab0529,train_CCW,139,-6,10.41818182,120,-1,12.22195978,0.062871864,3,12.53094389,1193.981698,0.482445832,1.140919122,-52.51354987,8.900070339,0.925889062,7.989415804,0.651644077,8.013398018,46,27,13,2
ab0529,train_CCW,140,-3.109090909,11.61818182,105,-1,11.77909594,0.066774114,3,11.37366471,1188.609686,0.762682895,0.842655409,-67.30914939,6.552621553,0.782968636,6.775912846,0.570328126,10.54222736,46,28,14,2
ab0529,train_CCW,141,0,12,90,-1,11.84545255,0.214183692,3,11.98274697,1377.841847,1.383094365,1.50722583,-76.4541761,6.365129663,1.481996998,12.93488471,0.982090544,16.86083773,47,28,14,2
ab0529,train_CCW,142,-6,10.41818182,120,-1,11.5683931,-0.104748339,3,11.28906477,740,0.239885162,0.259472573,-56.54789382,4.908535252,0.238387259,1.489783199,0.143943218,2.408627085,47,28,14,2
ab0529,train_CCW,143,3.109090909,11.61818182,75,-1,12.42827376,-0.019614002,3,14.63890861,1358.686192,3.01557327,3.102154261,-73.16899129,5.069215376,3.07443473,26.2266073,1.877514129,28.31909678,47,28,14,2
ab0529,train_CCW,144,6,10.41818182,60,-1,12.14810213,0.228538364,3,15.40726514,1880.227127,3.944008623,4.033181161,-81.47277852,5.11311815,3.906494627,35.59546181,2.438599954,45.02307294,48,28,14,2
ab0529,train_CCW,145,6,10.41818182,60,-1,12.06809668,0.195515274,3,15.04756896,1404,3.649834164,3.655494346,-82.43534079,4.798133736,3.545208844,32.59013876,2.206810024,31.04979449,48,29,14,2
ab0529,train_CCW,146,-3.109090909,11.61818182,105,-1,11.90461595,0.018734843,3,12.46624939,1354.716609,1.341320517,1.430465316,-59.71931055,5.369573443,1.389721614,11.08814456,0.838961637,12.30593673,48,29,14,2
ab0529,train_CCW,147,-6,10.41818182,120,-1,12.01346301,0.068986852,3,11.97905383,875.9490789,0.452279848,0.453589637,-53.56597394,4.24948899,0.452279848,3.434612851,0.275351335,6.384603104,49,29,14,2
ab0529,train_CCW,148,3.109090909,11.61818182,75,-1,12.19864547,-0.089773382,3,13.93278194,926.7073476,3.029573229,3.171663624,-74.46475457,5.441252285,2.911510662,26.9849348,2.06058806,20.72744879,49,29,14,2
